,type,word1,word2,word3,target
6335,city-in-state,Seattle,Washington,Cincinnati,Ohio
6336,city-in-state,Seattle,Washington,Anchorage,Alaska
6337,city-in-state,Seattle,Washington,Toledo,Ohio
6338,city-in-state,Seattle,Washington,Plano,Texas
6339,city-in-state,Seattle,Washington,Henderson,Nevada
6340,city-in-state,Seattle,Washington,Orlando,Florida
6341,city-in-state,Seattle,Washington,Laredo,Texas
6342,city-in-state,Seattle,Washington,Chandler,Arizona
6343,city-in-state,Seattle,Washington,Madison,Wisconsin
6344,city-in-state,Seattle,Washington,Lubbock,Texas
6345,city-in-state,Seattle,Washington,Garland,Texas
6346,city-in-state,Seattle,Washington,Glendale,Arizona
6347,city-in-state,Seattle,Washington,Hialeah,Florida
6348,city-in-state,Denver,Colorado,Baltimore,Maryland
6349,city-in-state,Denver,Colorado,Nashville,Tennessee
6350,city-in-state,Denver,Colorado,Louisville,Kentucky
6351,city-in-state,Denver,Colorado,Milwaukee,Wisconsin
6352,city-in-state,Denver,Colorado,Portland,Oregon
6353,city-in-state,Denver,Colorado,Tucson,Arizona
6354,city-in-state,Denver,Colorado,Fresno,California
6355,city-in-state,Denver,Colorado,Sacramento,California
6356,city-in-state,Denver,Colorado,Mesa,Arizona
6357,city-in-state,Denver,Colorado,Atlanta,Georgia
6358,city-in-state,Denver,Colorado,Omaha,Nebraska
6359,city-in-state,Denver,Colorado,Miami,Florida
6360,city-in-state,Denver,Colorado,Tulsa,Oklahoma
6361,city-in-state,Denver,Colorado,Oakland,California
6362,city-in-state,Denver,Colorado,Cleveland,Ohio
6363,city-in-state,Denver,Colorado,Minneapolis,Minnesota
6364,city-in-state,Denver,Colorado,Wichita,Kansas
6365,city-in-state,Denver,Colorado,Arlington,Texas
6366,city-in-state,Denver,Colorado,Bakersfield,California
6367,city-in-state,Denver,Colorado,Tampa,Florida
6368,city-in-state,Denver,Colorado,Anaheim,California
6369,city-in-state,Denver,Colorado,Honolulu,Hawaii
6370,city-in-state,Denver,Colorado,Pittsburgh,Pennsylvania
6371,city-in-state,Denver,Colorado,Lexington,Kentucky
6372,city-in-state,Denver,Colorado,Stockton,California
6373,city-in-state,Denver,Colorado,Cincinnati,Ohio
6374,city-in-state,Denver,Colorado,Anchorage,Alaska
6375,city-in-state,Denver,Colorado,Toledo,Ohio
6376,city-in-state,Denver,Colorado,Plano,Texas
6377,city-in-state,Denver,Colorado,Henderson,Nevada
6378,city-in-state,Denver,Colorado,Orlando,Florida
6379,city-in-state,Denver,Colorado,Laredo,Texas
6380,city-in-state,Denver,Colorado,Chandler,Arizona
6381,city-in-state,Denver,Colorado,Madison,Wisconsin
6382,city-in-state,Denver,Colorado,Lubbock,Texas
6383,city-in-state,Denver,Colorado,Garland,Texas
6384,city-in-state,Denver,Colorado,Glendale,Arizona
6385,city-in-state,Denver,Colorado,Hialeah,Florida
6386,city-in-state,Denver,Colorado,Reno,Nevada
6387,city-in-state,Baltimore,Maryland,Nashville,Tennessee
6388,city-in-state,Baltimore,Maryland,Louisville,Kentucky
6389,city-in-state,Baltimore,Maryland,Milwaukee,Wisconsin
6390,city-in-state,Baltimore,Maryland,Portland,Oregon
6391,city-in-state,Baltimore,Maryland,Tucson,Arizona
6392,city-in-state,Baltimore,Maryland,Fresno,California
6393,city-in-state,Baltimore,Maryland,Sacramento,California
6394,city-in-state,Baltimore,Maryland,Mesa,Arizona
6395,city-in-state,Baltimore,Maryland,Atlanta,Georgia
6396,city-in-state,Baltimore,Maryland,Omaha,Nebraska
6397,city-in-state,Baltimore,Maryland,Miami,Florida
6398,city-in-state,Baltimore,Maryland,Tulsa,Oklahoma
6399,city-in-state,Baltimore,Maryland,Oakland,California
6400,city-in-state,Baltimore,Maryland,Cleveland,Ohio
6401,city-in-state,Baltimore,Maryland,Minneapolis,Minnesota
6402,city-in-state,Baltimore,Maryland,Wichita,Kansas
6403,city-in-state,Baltimore,Maryland,Arlington,Texas
6404,city-in-state,Baltimore,Maryland,Bakersfield,California
6405,city-in-state,Baltimore,Maryland,Tampa,Florida
6406,city-in-state,Baltimore,Maryland,Anaheim,California
6407,city-in-state,Baltimore,Maryland,Honolulu,Hawaii
6408,city-in-state,Baltimore,Maryland,Pittsburgh,Pennsylvania
6409,city-in-state,Baltimore,Maryland,Lexington,Kentucky
6410,city-in-state,Baltimore,Maryland,Stockton,California
6411,city-in-state,Baltimore,Maryland,Cincinnati,Ohio
6412,city-in-state,Baltimore,Maryland,Anchorage,Alaska
6413,city-in-state,Baltimore,Maryland,Toledo,Ohio
6414,city-in-state,Baltimore,Maryland,Plano,Texas
6415,city-in-state,Baltimore,Maryland,Henderson,Nevada
6416,city-in-state,Baltimore,Maryland,Orlando,Florida
6417,city-in-state,Baltimore,Maryland,Laredo,Texas
6418,city-in-state,Baltimore,Maryland,Chandler,Arizona
6419,city-in-state,Baltimore,Maryland,Madison,Wisconsin
6420,city-in-state,Baltimore,Maryland,Lubbock,Texas
6421,city-in-state,Baltimore,Maryland,Garland,Texas
6422,city-in-state,Baltimore,Maryland,Glendale,Arizona
6423,city-in-state,Baltimore,Maryland,Hialeah,Florida
6424,city-in-state,Baltimore,Maryland,Reno,Nevada
6425,city-in-state,Baltimore,Maryland,Scottsdale,Arizona
6426,city-in-state,Nashville,Tennessee,Louisville,Kentucky
6427,city-in-state,Nashville,Tennessee,Milwaukee,Wisconsin
6428,city-in-state,Nashville,Tennessee,Portland,Oregon
6429,city-in-state,Nashville,Tennessee,Tucson,Arizona
6430,city-in-state,Nashville,Tennessee,Fresno,California
6431,city-in-state,Nashville,Tennessee,Sacramento,California
6432,city-in-state,Nashville,Tennessee,Mesa,Arizona
6433,city-in-state,Nashville,Tennessee,Atlanta,Georgia
6434,city-in-state,Nashville,Tennessee,Omaha,Nebraska
6435,city-in-state,Nashville,Tennessee,Miami,Florida
6436,city-in-state,Nashville,Tennessee,Tulsa,Oklahoma
6437,city-in-state,Nashville,Tennessee,Oakland,California
6438,city-in-state,Nashville,Tennessee,Cleveland,Ohio
6439,city-in-state,Nashville,Tennessee,Minneapolis,Minnesota
6440,city-in-state,Nashville,Tennessee,Wichita,Kansas
6441,city-in-state,Nashville,Tennessee,Arlington,Texas
6442,city-in-state,Nashville,Tennessee,Bakersfield,California
6443,city-in-state,Nashville,Tennessee,Tampa,Florida
6444,city-in-state,Nashville,Tennessee,Anaheim,California
6445,city-in-state,Nashville,Tennessee,Honolulu,Hawaii
6446,city-in-state,Nashville,Tennessee,Pittsburgh,Pennsylvania
6447,city-in-state,Nashville,Tennessee,Lexington,Kentucky
6448,city-in-state,Nashville,Tennessee,Stockton,California
6449,city-in-state,Nashville,Tennessee,Cincinnati,Ohio
6450,city-in-state,Nashville,Tennessee,Anchorage,Alaska
6451,city-in-state,Nashville,Tennessee,Toledo,Ohio
6452,city-in-state,Nashville,Tennessee,Plano,Texas
6453,city-in-state,Nashville,Tennessee,Henderson,Nevada
6454,city-in-state,Nashville,Tennessee,Orlando,Florida
6455,city-in-state,Nashville,Tennessee,Laredo,Texas
6456,city-in-state,Nashville,Tennessee,Chandler,Arizona
6457,city-in-state,Nashville,Tennessee,Madison,Wisconsin
6458,city-in-state,Nashville,Tennessee,Lubbock,Texas
6459,city-in-state,Nashville,Tennessee,Garland,Texas
6460,city-in-state,Nashville,Tennessee,Glendale,Arizona
6461,city-in-state,Nashville,Tennessee,Hialeah,Florida
6462,city-in-state,Nashville,Tennessee,Reno,Nevada
6463,city-in-state,Nashville,Tennessee,Scottsdale,Arizona
6464,city-in-state,Nashville,Tennessee,Irving,Texas
6465,city-in-state,Louisville,Kentucky,Milwaukee,Wisconsin
6466,city-in-state,Louisville,Kentucky,Portland,Oregon
6467,city-in-state,Louisville,Kentucky,Tucson,Arizona
6468,city-in-state,Louisville,Kentucky,Fresno,California
6469,city-in-state,Louisville,Kentucky,Sacramento,California
6470,city-in-state,Louisville,Kentucky,Mesa,Arizona
6471,city-in-state,Louisville,Kentucky,Atlanta,Georgia
6472,city-in-state,Louisville,Kentucky,Omaha,Nebraska
6473,city-in-state,Louisville,Kentucky,Miami,Florida
6474,city-in-state,Louisville,Kentucky,Tulsa,Oklahoma
6475,city-in-state,Louisville,Kentucky,Oakland,California
6476,city-in-state,Louisville,Kentucky,Cleveland,Ohio
6477,city-in-state,Louisville,Kentucky,Minneapolis,Minnesota
6478,city-in-state,Louisville,Kentucky,Wichita,Kansas
6479,city-in-state,Louisville,Kentucky,Arlington,Texas
6480,city-in-state,Louisville,Kentucky,Bakersfield,California
6481,city-in-state,Louisville,Kentucky,Tampa,Florida
6482,city-in-state,Louisville,Kentucky,Anaheim,California
6483,city-in-state,Louisville,Kentucky,Honolulu,Hawaii
6484,city-in-state,Louisville,Kentucky,Pittsburgh,Pennsylvania
6485,city-in-state,Louisville,Kentucky,Stockton,California
6486,city-in-state,Louisville,Kentucky,Cincinnati,Ohio
6487,city-in-state,Louisville,Kentucky,Anchorage,Alaska
6488,city-in-state,Louisville,Kentucky,Toledo,Ohio
6489,city-in-state,Louisville,Kentucky,Plano,Texas
6490,city-in-state,Louisville,Kentucky,Henderson,Nevada
6491,city-in-state,Louisville,Kentucky,Orlando,Florida
6492,city-in-state,Louisville,Kentucky,Laredo,Texas
6493,city-in-state,Louisville,Kentucky,Chandler,Arizona
6494,city-in-state,Louisville,Kentucky,Madison,Wisconsin
6495,city-in-state,Louisville,Kentucky,Lubbock,Texas
6496,city-in-state,Louisville,Kentucky,Garland,Texas
6497,city-in-state,Louisville,Kentucky,Glendale,Arizona
6498,city-in-state,Louisville,Kentucky,Hialeah,Florida
6499,city-in-state,Louisville,Kentucky,Reno,Nevada
6500,city-in-state,Louisville,Kentucky,Scottsdale,Arizona
6501,city-in-state,Louisville,Kentucky,Irving,Texas
6502,city-in-state,Louisville,Kentucky,Fremont,California
6503,city-in-state,Milwaukee,Wisconsin,Portland,Oregon
6504,city-in-state,Milwaukee,Wisconsin,Tucson,Arizona
6505,city-in-state,Milwaukee,Wisconsin,Fresno,California
6506,city-in-state,Milwaukee,Wisconsin,Sacramento,California
6507,city-in-state,Milwaukee,Wisconsin,Mesa,Arizona
6508,city-in-state,Milwaukee,Wisconsin,Atlanta,Georgia
6509,city-in-state,Milwaukee,Wisconsin,Omaha,Nebraska
6510,city-in-state,Milwaukee,Wisconsin,Miami,Florida
6511,city-in-state,Milwaukee,Wisconsin,Tulsa,Oklahoma
6512,city-in-state,Milwaukee,Wisconsin,Oakland,California
6513,city-in-state,Milwaukee,Wisconsin,Cleveland,Ohio
6514,city-in-state,Milwaukee,Wisconsin,Minneapolis,Minnesota
6515,city-in-state,Milwaukee,Wisconsin,Wichita,Kansas
6516,city-in-state,Milwaukee,Wisconsin,Arlington,Texas
6517,city-in-state,Milwaukee,Wisconsin,Bakersfield,California
6518,city-in-state,Milwaukee,Wisconsin,Tampa,Florida
6519,city-in-state,Milwaukee,Wisconsin,Anaheim,California
6520,city-in-state,Milwaukee,Wisconsin,Honolulu,Hawaii
6521,city-in-state,Milwaukee,Wisconsin,Pittsburgh,Pennsylvania
6522,city-in-state,Milwaukee,Wisconsin,Lexington,Kentucky
6523,city-in-state,Milwaukee,Wisconsin,Stockton,California
6524,city-in-state,Milwaukee,Wisconsin,Cincinnati,Ohio
6525,city-in-state,Milwaukee,Wisconsin,Anchorage,Alaska
6526,city-in-state,Milwaukee,Wisconsin,Toledo,Ohio
6527,city-in-state,Milwaukee,Wisconsin,Plano,Texas
6528,city-in-state,Milwaukee,Wisconsin,Henderson,Nevada
6529,city-in-state,Milwaukee,Wisconsin,Orlando,Florida
6530,city-in-state,Milwaukee,Wisconsin,Laredo,Texas
6531,city-in-state,Milwaukee,Wisconsin,Chandler,Arizona
6532,city-in-state,Milwaukee,Wisconsin,Lubbock,Texas
6533,city-in-state,Milwaukee,Wisconsin,Garland,Texas
6534,city-in-state,Milwaukee,Wisconsin,Glendale,Arizona
6535,city-in-state,Milwaukee,Wisconsin,Hialeah,Florida
6536,city-in-state,Milwaukee,Wisconsin,Reno,Nevada
6537,city-in-state,Milwaukee,Wisconsin,Scottsdale,Arizona
6538,city-in-state,Milwaukee,Wisconsin,Irving,Texas
6539,city-in-state,Milwaukee,Wisconsin,Fremont,California
6540,city-in-state,Milwaukee,Wisconsin,Irvine,California
6541,city-in-state,Portland,Oregon,Tucson,Arizona
6542,city-in-state,Portland,Oregon,Fresno,California
6543,city-in-state,Portland,Oregon,Sacramento,California
6544,city-in-state,Portland,Oregon,Mesa,Arizona
6545,city-in-state,Portland,Oregon,Atlanta,Georgia
6546,city-in-state,Portland,Oregon,Omaha,Nebraska
6547,city-in-state,Portland,Oregon,Miami,Florida
6548,city-in-state,Portland,Oregon,Tulsa,Oklahoma
6549,city-in-state,Portland,Oregon,Oakland,California
6550,city-in-state,Portland,Oregon,Cleveland,Ohio
6551,city-in-state,Portland,Oregon,Minneapolis,Minnesota
6552,city-in-state,Portland,Oregon,Wichita,Kansas
6553,city-in-state,Portland,Oregon,Arlington,Texas
6554,city-in-state,Portland,Oregon,Bakersfield,California
6555,city-in-state,Portland,Oregon,Tampa,Florida
6556,city-in-state,Portland,Oregon,Anaheim,California
6557,city-in-state,Portland,Oregon,Honolulu,Hawaii
6558,city-in-state,Portland,Oregon,Pittsburgh,Pennsylvania
6559,city-in-state,Portland,Oregon,Lexington,Kentucky
6560,city-in-state,Portland,Oregon,Stockton,California
6561,city-in-state,Portland,Oregon,Cincinnati,Ohio
6562,city-in-state,Portland,Oregon,Anchorage,Alaska
6563,city-in-state,Portland,Oregon,Toledo,Ohio
6564,city-in-state,Portland,Oregon,Plano,Texas
6565,city-in-state,Portland,Oregon,Henderson,Nevada
6566,city-in-state,Portland,Oregon,Orlando,Florida
6567,city-in-state,Portland,Oregon,Laredo,Texas
6568,city-in-state,Portland,Oregon,Chandler,Arizona
6569,city-in-state,Portland,Oregon,Madison,Wisconsin
6570,city-in-state,Portland,Oregon,Lubbock,Texas
6571,city-in-state,Portland,Oregon,Garland,Texas
6572,city-in-state,Portland,Oregon,Glendale,Arizona
6573,city-in-state,Portland,Oregon,Hialeah,Florida
6574,city-in-state,Portland,Oregon,Reno,Nevada
6575,city-in-state,Portland,Oregon,Scottsdale,Arizona
6576,city-in-state,Portland,Oregon,Irving,Texas
6577,city-in-state,Portland,Oregon,Fremont,California
6578,city-in-state,Portland,Oregon,Irvine,California
6579,city-in-state,Portland,Oregon,Spokane,Washington
6580,city-in-state,Tucson,Arizona,Fresno,California
6581,city-in-state,Tucson,Arizona,Sacramento,California
6582,city-in-state,Tucson,Arizona,Atlanta,Georgia
6583,city-in-state,Tucson,Arizona,Omaha,Nebraska
6584,city-in-state,Tucson,Arizona,Miami,Florida
6585,city-in-state,Tucson,Arizona,Tulsa,Oklahoma
6586,city-in-state,Tucson,Arizona,Oakland,California
6587,city-in-state,Tucson,Arizona,Cleveland,Ohio
6588,city-in-state,Tucson,Arizona,Minneapolis,Minnesota
6589,city-in-state,Tucson,Arizona,Wichita,Kansas
6590,city-in-state,Tucson,Arizona,Arlington,Texas
6591,city-in-state,Tucson,Arizona,Bakersfield,California
6592,city-in-state,Tucson,Arizona,Tampa,Florida
6593,city-in-state,Tucson,Arizona,Anaheim,California
6594,city-in-state,Tucson,Arizona,Honolulu,Hawaii
6595,city-in-state,Tucson,Arizona,Pittsburgh,Pennsylvania
6596,city-in-state,Tucson,Arizona,Lexington,Kentucky
6597,city-in-state,Tucson,Arizona,Stockton,California
6598,city-in-state,Tucson,Arizona,Cincinnati,Ohio
6599,city-in-state,Tucson,Arizona,Anchorage,Alaska
6600,city-in-state,Tucson,Arizona,Toledo,Ohio
6601,city-in-state,Tucson,Arizona,Plano,Texas
6602,city-in-state,Tucson,Arizona,Henderson,Nevada
6603,city-in-state,Tucson,Arizona,Orlando,Florida
6604,city-in-state,Tucson,Arizona,Laredo,Texas
6605,city-in-state,Tucson,Arizona,Madison,Wisconsin
6606,city-in-state,Tucson,Arizona,Lubbock,Texas
6607,city-in-state,Tucson,Arizona,Garland,Texas
6608,city-in-state,Tucson,Arizona,Hialeah,Florida
6609,city-in-state,Tucson,Arizona,Reno,Nevada
6610,city-in-state,Tucson,Arizona,Irving,Texas
6611,city-in-state,Tucson,Arizona,Fremont,California
6612,city-in-state,Tucson,Arizona,Irvine,California
6613,city-in-state,Tucson,Arizona,Spokane,Washington
6614,city-in-state,Tucson,Arizona,Modesto,California
6615,city-in-state,Fresno,California,Mesa,Arizona
6616,city-in-state,Fresno,California,Atlanta,Georgia
6617,city-in-state,Fresno,California,Omaha,Nebraska
6618,city-in-state,Fresno,California,Miami,Florida
6619,city-in-state,Fresno,California,Tulsa,Oklahoma
6620,city-in-state,Fresno,California,Cleveland,Ohio
6621,city-in-state,Fresno,California,Minneapolis,Minnesota
6622,city-in-state,Fresno,California,Wichita,Kansas
6623,city-in-state,Fresno,California,Arlington,Texas
6624,city-in-state,Fresno,California,Tampa,Florida
6625,city-in-state,Fresno,California,Honolulu,Hawaii
6626,city-in-state,Fresno,California,Pittsburgh,Pennsylvania
6627,city-in-state,Fresno,California,Lexington,Kentucky
6628,city-in-state,Fresno,California,Cincinnati,Ohio
6629,city-in-state,Fresno,California,Anchorage,Alaska
6630,city-in-state,Fresno,California,Toledo,Ohio
6631,city-in-state,Fresno,California,Plano,Texas
6632,city-in-state,Fresno,California,Henderson,Nevada
6633,city-in-state,Fresno,California,Orlando,Florida
6634,city-in-state,Fresno,California,Laredo,Texas
6635,city-in-state,Fresno,California,Chandler,Arizona
6636,city-in-state,Fresno,California,Madison,Wisconsin
6637,city-in-state,Fresno,California,Lubbock,Texas
6638,city-in-state,Fresno,California,Garland,Texas
6639,city-in-state,Fresno,California,Glendale,Arizona
6640,city-in-state,Fresno,California,Hialeah,Florida
6641,city-in-state,Fresno,California,Reno,Nevada
6642,city-in-state,Fresno,California,Scottsdale,Arizona
6643,city-in-state,Fresno,California,Irving,Texas
6644,city-in-state,Fresno,California,Spokane,Washington
6645,city-in-state,Fresno,California,Shreveport,Louisiana
6646,city-in-state,Sacramento,California,Mesa,Arizona
6647,city-in-state,Sacramento,California,Atlanta,Georgia
6648,city-in-state,Sacramento,California,Omaha,Nebraska
6649,city-in-state,Sacramento,California,Miami,Florida
6650,city-in-state,Sacramento,California,Tulsa,Oklahoma
6651,city-in-state,Sacramento,California,Cleveland,Ohio
6652,city-in-state,Sacramento,California,Minneapolis,Minnesota
6653,city-in-state,Sacramento,California,Wichita,Kansas
6654,city-in-state,Sacramento,California,Arlington,Texas
6655,city-in-state,Sacramento,California,Tampa,Florida
6656,city-in-state,Sacramento,California,Honolulu,Hawaii
6657,city-in-state,Sacramento,California,Pittsburgh,Pennsylvania
6658,city-in-state,Sacramento,California,Lexington,Kentucky
6659,city-in-state,Sacramento,California,Cincinnati,Ohio
6660,city-in-state,Sacramento,California,Anchorage,Alaska
6661,city-in-state,Sacramento,California,Toledo,Ohio
6662,city-in-state,Sacramento,California,Plano,Texas
6663,city-in-state,Sacramento,California,Henderson,Nevada
6664,city-in-state,Sacramento,California,Orlando,Florida
6665,city-in-state,Sacramento,California,Laredo,Texas
6666,city-in-state,Sacramento,California,Chandler,Arizona
6667,city-in-state,Sacramento,California,Madison,Wisconsin
6668,city-in-state,Sacramento,California,Lubbock,Texas
6669,city-in-state,Sacramento,California,Garland,Texas
6670,city-in-state,Sacramento,California,Glendale,Arizona
6671,city-in-state,Sacramento,California,Hialeah,Florida
6672,city-in-state,Sacramento,California,Reno,Nevada
6673,city-in-state,Sacramento,California,Scottsdale,Arizona
6674,city-in-state,Sacramento,California,Irving,Texas
6675,city-in-state,Sacramento,California,Spokane,Washington
6676,city-in-state,Sacramento,California,Shreveport,Louisiana
6677,city-in-state,Sacramento,California,Tacoma,Washington
6678,city-in-state,Mesa,Arizona,Atlanta,Georgia
6679,city-in-state,Mesa,Arizona,Omaha,Nebraska
6680,city-in-state,Mesa,Arizona,Miami,Florida
6681,city-in-state,Mesa,Arizona,Tulsa,Oklahoma
6682,city-in-state,Mesa,Arizona,Oakland,California
6683,city-in-state,Mesa,Arizona,Cleveland,Ohio
6684,city-in-state,Mesa,Arizona,Minneapolis,Minnesota
6685,city-in-state,Mesa,Arizona,Wichita,Kansas
6686,city-in-state,Mesa,Arizona,Arlington,Texas
6687,city-in-state,Mesa,Arizona,Bakersfield,California
6688,city-in-state,Mesa,Arizona,Tampa,Florida
6689,city-in-state,Mesa,Arizona,Anaheim,California
6690,city-in-state,Mesa,Arizona,Honolulu,Hawaii
6691,city-in-state,Mesa,Arizona,Pittsburgh,Pennsylvania
6692,city-in-state,Mesa,Arizona,Lexington,Kentucky
6693,city-in-state,Mesa,Arizona,Stockton,California
6694,city-in-state,Mesa,Arizona,Cincinnati,Ohio
6695,city-in-state,Mesa,Arizona,Anchorage,Alaska
6696,city-in-state,Mesa,Arizona,Toledo,Ohio
